component_id,component_name,metal_type,form_factor,industry_usage,unit_weight_kg,source_type,source_country,lead_time_days,base_price_per_kg,freight_cost_per_kg,customs_duty_percent,local_tax_percent,exchange_rate_multiplier,total_landed_cost_inr,recommended_source
541,Comp_00541,Silver,Coil,Wearable,1.58,Local,India,6,1276.31,86.06,0.0,18,1.0,2540.0026279999997,Local
541,Comp_00541,Silver,Coil,Wearable,1.58,Import,China,20,1393.0,36.82,1.14,18,0.95,2561.3387294986396,Local
542,Comp_00542,Aluminum,Coil,Toys,6.69,Local,India,14,1475.86,41.06,0.0,18,1.0,11974.869863999998,Local
542,Comp_00542,Aluminum,Coil,Toys,6.69,Import,Germany,38,1552.01,45.69,0.58,18,1.09,13827.430666035481,Local
543,Comp_00543,Copper,Wire,Toys,4.9,Local,India,4,1004.57,91.86,0.0,18,1.0,6339.558260000001,Local
543,Comp_00543,Copper,Wire,Toys,4.9,Import,Japan,25,1034.68,20.65,1.26,18,1.14,7043.8345394138405,Local
544,Comp_00544,Silver,Sheet,Industrial,0.41,Local,India,5,983.61,89.78,0.0,18,1.0,519.306082,Import
544,Comp_00544,Silver,Sheet,Industrial,0.41,Import,Japan,31,836.99,32.75,6.93,18,1.05,472.4372947261799,Import
545,Comp_00545,Nickel,Wire,Toys,2.68,Local,India,10,1107.83,40.05,0.0,18,1.0,3630.0557119999994,Import
545,Comp_00545,Nickel,Wire,Toys,2.68,Import,Germany,33,719.67,14.54,0.63,18,1.04,2429.9531962526075,Import
546,Comp_00546,Tin,Foil,Consumer,3.63,Local,India,6,1452.24,58.7,0.0,18,1.0,6471.9603959999995,Import
546,Comp_00546,Tin,Foil,Consumer,3.63,Import,Japan,33,1042.48,45.68,6.42,18,1.03,5109.070189316544,Import
547,Comp_00547,Tin,Foil,Consumer,2.96,Local,India,14,1215.9,49.36,0.0,18,1.0,4419.300128,Import
547,Comp_00547,Tin,Foil,Consumer,2.96,Import,China,26,1190.89,15.29,0.63,18,0.99,4197.092190068448,Import
548,Comp_00548,Aluminum,Foil,Toys,5.4,Local,India,8,1175.93,107.86,0.0,18,1.0,8180.30988,Import
548,Comp_00548,Aluminum,Foil,Toys,5.4,Import,Germany,39,906.03,50.27,6.77,18,1.12,7286.805681926401,Import
549,Comp_00549,Copper,Foil,Industrial,7.29,Local,India,9,1542.44,112.67,0.0,18,1.0,14237.587242000001,Import
549,Comp_00549,Copper,Foil,Industrial,7.29,Import,USA,13,1300.65,26.7,7.83,18,1.1,13543.386738542102,Import
550,Comp_00550,Aluminum,Wire,Toys,1.79,Local,India,8,1213.15,56.84,0.0,18,1.0,2682.4728779999996,Import
550,Comp_00550,Aluminum,Wire,Toys,1.79,Import,South Korea,17,923.9,37.21,0.66,18,1.01,2063.889464328972,Import
551,Comp_00551,Tin,Coil,Consumer,2.85,Local,India,12,1029.1,79.8,0.0,18,1.0,3729.2306999999996,Import
551,Comp_00551,Tin,Coil,Consumer,2.85,Import,Japan,37,1008.27,20.3,5.31,18,1.0,3642.7581063209996,Import
552,Comp_00552,Copper,Coil,Automotive,9.46,Local,India,14,1541.95,86.67,0.0,18,1.0,18179.959336000004,Local
552,Comp_00552,Copper,Coil,Automotive,9.46,Import,USA,31,1582.46,19.91,1.47,18,1.11,20146.359909996012,Local
553,Comp_00553,Silver,Sheet,Automotive,5.24,Local,India,9,1064.06,49.89,0.0,18,1.0,6887.775640000001,Local
553,Comp_00553,Silver,Sheet,Automotive,5.24,Import,Germany,34,1140.55,58.82,2.57,18,0.96,7302.272985416449,Local
554,Comp_00554,Silver,Sheet,Automotive,6.62,Local,India,11,1592.39,61.2,0.0,18,1.0,12917.183644,Import
554,Comp_00554,Silver,Sheet,Automotive,6.62,Import,China,37,1375.88,20.1,0.03,18,1.15,12544.325142091959,Import
555,Comp_00555,Nickel,Sheet,Wearable,1.6,Local,India,14,1099.27,70.08,0.0,18,1.0,2207.7327999999998,Import
555,Comp_00555,Nickel,Sheet,Wearable,1.6,Import,Germany,11,956.18,13.87,4.96,18,1.08,2076.0781012992,Import
556,Comp_00556,Aluminum,Sheet,Wearable,4.72,Local,India,14,1153.17,48.67,0.0,18,1.0,6693.768064,Import
556,Comp_00556,Aluminum,Sheet,Wearable,4.72,Import,USA,39,759.94,47.83,4.1,18,1.05,4917.5836284456,Import
557,Comp_00557,Copper,Coil,Wearable,5.84,Local,India,9,1278.15,44.03,0.0,18,1.0,9111.406816,Import
557,Comp_00557,Copper,Coil,Wearable,5.84,Import,South Korea,30,886.62,11.62,5.97,18,1.15,7543.415330608639,Import
558,Comp_00558,Nickel,Wire,Consumer,0.26,Local,India,13,1410.95,111.1,0.0,18,1.0,466.96493999999996,Import
558,Comp_00558,Nickel,Wire,Consumer,0.26,Import,Germany,28,1191.51,30.37,4.53,18,1.08,423.202882804416,Import
559,Comp_00559,Copper,Wire,Wearable,2.87,Local,India,7,1158.57,52.76,0.0,18,1.0,4102.290178,Import
559,Comp_00559,Copper,Wire,Wearable,2.87,Import,South Korea,13,1000.43,38.08,4.57,18,1.02,3751.300600787124,Import
560,Comp_00560,Copper,Wire,Consumer,3.96,Local,India,7,1068.75,41.26,0.0,18,1.0,5186.854727999999,Import
560,Comp_00560,Copper,Wire,Consumer,3.96,Import,Germany,27,800.07,16.78,0.74,18,0.97,3729.8656382090403,Import
561,Comp_00561,Aluminum,Sheet,Automotive,9.21,Local,India,9,965.54,116.41,0.0,18,1.0,11758.416210000001,Import
561,Comp_00561,Aluminum,Sheet,Automotive,9.21,Import,Japan,11,918.85,30.13,4.17,18,1.0,10743.390489994801,Import
562,Comp_00562,Silver,Sheet,Consumer,4.89,Local,India,9,1120.89,103.12,0.0,18,1.0,7062.782502,Import
562,Comp_00562,Silver,Sheet,Consumer,4.89,Import,China,17,950.8,16.17,1.95,18,1.14,6484.790471995619,Import
563,Comp_00563,Copper,Sheet,Toys,1.6,Local,India,13,1458.92,96.58,0.0,18,1.0,2936.784,Local
563,Comp_00563,Copper,Sheet,Toys,1.6,Import,Germany,23,1465.75,28.96,1.41,18,1.14,3262.45525580352,Local
564,Comp_00564,Tin,Wire,Automotive,5.83,Local,India,11,1537.94,84.33,0.0,18,1.0,11160.244238,Local
564,Comp_00564,Tin,Wire,Automotive,5.83,Import,South Korea,37,1670.26,17.96,5.21,18,1.12,13685.310214019135,Local
565,Comp_00565,Tin,Sheet,Wearable,7.43,Local,India,14,1429.85,88.54,0.0,18,1.0,13312.332486,Local
565,Comp_00565,Tin,Sheet,Wearable,7.43,Import,USA,21,1428.01,46.01,4.45,18,1.13,15253.204225680178,Local
566,Comp_00566,Tin,Coil,Consumer,5.54,Local,India,2,1333.71,93.08,0.0,18,1.0,9327.211587999998,Local
566,Comp_00566,Tin,Coil,Consumer,5.54,Import,USA,31,1388.94,33.65,1.25,18,1.14,10734.242610428999,Local
567,Comp_00567,Tin,Wire,Wearable,3.48,Local,India,3,1529.66,115.27,0.0,18,1.0,6754.740552,Local
567,Comp_00567,Tin,Wire,Wearable,3.48,Import,South Korea,10,1627.84,13.28,6.68,18,1.14,8195.764066753532,Local
568,Comp_00568,Nickel,Foil,Consumer,5.46,Local,India,2,1462.7,80.71,0.0,18,1.0,9943.881948,Import
568,Comp_00568,Nickel,Foil,Consumer,5.46,Import,China,17,1399.52,20.38,1.13,18,0.97,8973.96044018292,Import
569,Comp_00569,Tin,Sheet,Automotive,1.51,Local,India,6,1172.6,116.14,0.0,18,1.0,2296.2769319999998,Local
569,Comp_00569,Tin,Sheet,Automotive,1.51,Import,Germany,12,1285.54,44.92,2.8,18,0.97,2363.88108529648,Local
570,Comp_00570,Aluminum,Wire,Wearable,6.35,Local,India,6,1014.53,85.25,0.0,18,1.0,8240.651539999999,Import
570,Comp_00570,Aluminum,Wire,Wearable,6.35,Import,Japan,24,799.55,28.37,6.47,18,1.02,6737.077330532638,Import
571,Comp_00571,Silver,Foil,Automotive,9.34,Local,India,6,1406.47,86.17,0.0,18,1.0,16450.683968,Import
571,Comp_00571,Silver,Foil,Automotive,9.34,Import,China,28,903.21,44.25,4.08,18,1.06,11520.276857901696,Import
572,Comp_00572,Tin,Foil,Automotive,3.22,Local,India,2,1377.82,109.72,0.0,18,1.0,5652.056984,Import
572,Comp_00572,Tin,Foil,Automotive,3.22,Import,China,31,852.57,45.86,2.14,18,1.03,3591.3290829903767,Import
573,Comp_00573,Nickel,Foil,Consumer,2.55,Local,India,12,1351.67,92.08,0.0,18,1.0,4344.24375,Local
573,Comp_00573,Nickel,Foil,Consumer,2.55,Import,China,16,1355.57,51.26,2.19,18,1.15,4974.736110271949,Local
574,Comp_00574,Tin,Foil,Wearable,1.84,Local,India,8,907.08,51.9,0.0,18,1.0,2082.137376,Local
574,Comp_00574,Tin,Foil,Wearable,1.84,Import,South Korea,17,961.85,58.42,7.64,18,1.13,2694.4310821783674,Local
575,Comp_00575,Nickel,Foil,Consumer,2.48,Local,India,13,1228.86,76.44,0.0,18,1.0,3819.8299199999997,Local
575,Comp_00575,Nickel,Foil,Consumer,2.48,Import,Japan,17,1229.35,41.61,4.03,18,1.12,4333.533835638783,Local
576,Comp_00576,Silver,Foil,Wearable,5.31,Local,India,6,1402.67,86.52,0.0,18,1.0,9330.966702,Local
576,Comp_00576,Silver,Foil,Wearable,5.31,Import,USA,14,1520.4,54.49,1.39,18,1.09,10905.570126820063,Local
577,Comp_00577,Aluminum,Coil,Wearable,9.92,Local,India,7,1086.28,106.66,0.0,18,1.0,13964.078463999998,Import
577,Comp_00577,Aluminum,Coil,Wearable,9.92,Import,Japan,36,699.64,30.68,5.07,18,0.98,8802.61447194931,Import
578,Comp_00578,Aluminum,Wire,Consumer,8.58,Local,India,14,1378.95,110.6,0.0,18,1.0,15080.800019999999,Import
578,Comp_00578,Aluminum,Wire,Consumer,8.58,Import,South Korea,25,1229.38,58.01,7.11,18,1.02,14239.987811858951,Import
579,Comp_00579,Silver,Foil,Consumer,0.57,Local,India,2,1146.56,108.53,0.0,18,1.0,844.1735339999998,Import
579,Comp_00579,Silver,Foil,Consumer,0.57,Import,Germany,25,759.95,25.55,3.08,18,1.13,615.3977523491999,Import
580,Comp_00580,Tin,Wire,Wearable,1.46,Local,India,10,1135.44,86.94,0.0,18,1.0,2105.916264,Import
580,Comp_00580,Tin,Wire,Wearable,1.46,Import,Japan,17,770.34,57.38,6.28,18,1.05,1591.3259940950397,Import
581,Comp_00581,Aluminum,Sheet,Automotive,5.2,Local,India,6,1442.26,84.97,0.0,18,1.0,9371.08328,Import
581,Comp_00581,Aluminum,Sheet,Automotive,5.2,Import,USA,38,1138.43,57.72,4.24,18,1.0,7650.7744393600005,Import
582,Comp_00582,Nickel,Coil,Industrial,5.44,Local,India,12,1578.17,78.74,0.0,18,1.0,10636.036672,Import
582,Comp_00582,Nickel,Coil,Industrial,5.44,Import,China,16,1382.23,52.05,0.76,18,0.96,8905.826731524096,Import
583,Comp_00583,Silver,Coil,Wearable,0.51,Local,India,13,1143.1,61.22,0.0,18,1.0,724.7597759999999,Local
583,Comp_00583,Silver,Coil,Wearable,0.51,Import,Japan,12,1190.65,57.41,6.49,18,0.96,767.8346522584321,Local
584,Comp_00584,Aluminum,Coil,Wearable,9.47,Local,India,12,1408.41,57.57,0.0,18,1.0,16381.740108,Local
584,Comp_00584,Aluminum,Coil,Wearable,9.47,Import,China,39,1301.03,58.45,5.2,18,1.1,17579.771834697603,Local
585,Comp_00585,Nickel,Foil,Wearable,6.34,Local,India,7,1151.85,72.46,0.0,18,1.0,9159.307971999999,Import
585,Comp_00585,Nickel,Foil,Wearable,6.34,Import,China,29,755.84,23.43,3.07,18,1.03,6189.117434367604,Import
586,Comp_00586,Copper,Wire,Industrial,3.06,Local,India,5,1187.57,57.42,0.0,18,1.0,4495.409892,Import
586,Comp_00586,Copper,Wire,Industrial,3.06,Import,China,32,976.01,54.57,0.21,18,0.99,3691.7424941308554,Import
587,Comp_00587,Silver,Sheet,Automotive,9.84,Local,India,4,1488.78,42.88,0.0,18,1.0,17784.410592,Local
587,Comp_00587,Silver,Sheet,Automotive,9.84,Import,South Korea,34,1494.46,48.57,2.23,18,1.02,18682.285650044254,Local
588,Comp_00588,Copper,Wire,Toys,8.01,Local,India,14,1255.94,58.63,0.0,18,1.0,12425.052726,Import
588,Comp_00588,Copper,Wire,Toys,8.01,Import,USA,34,1222.81,20.47,1.25,18,1.0,11898.124327799998,Import
589,Comp_00589,Silver,Sheet,Industrial,1.95,Local,India,13,946.66,119.88,0.0,18,1.0,2454.1085399999997,Import
589,Comp_00589,Silver,Sheet,Industrial,1.95,Import,USA,17,916.11,14.0,6.73,18,1.06,2421.27047930118,Import
590,Comp_00590,Silver,Sheet,Automotive,2.58,Local,India,8,1368.52,111.06,0.0,18,1.0,4504.433351999999,Local
590,Comp_00590,Silver,Sheet,Automotive,2.58,Import,Japan,15,1310.06,41.17,6.44,18,1.14,4991.610727154592,Local
591,Comp_00591,Copper,Foil,Automotive,5.64,Local,India,13,1251.95,51.55,0.0,18,1.0,8675.053199999998,Import
591,Comp_00591,Copper,Foil,Automotive,5.64,Import,Germany,14,1220.82,25.86,4.69,18,0.95,8251.728089712478,Import
592,Comp_00592,Copper,Sheet,Wearable,5.58,Local,India,11,901.12,62.66,0.0,18,1.0,6345.9130319999995,Import
592,Comp_00592,Copper,Sheet,Wearable,5.58,Import,Japan,34,648.87,26.18,3.23,18,1.09,5001.31919593854,Import
593,Comp_00593,Nickel,Sheet,Consumer,1.26,Local,India,11,1359.2,67.29,0.0,18,1.0,2120.905332,Import
593,Comp_00593,Nickel,Sheet,Consumer,1.26,Import,Japan,23,1197.53,10.29,1.36,18,1.08,1965.826234245888,Import
594,Comp_00594,Silver,Wire,Wearable,8.83,Local,India,13,1559.33,99.17,0.0,18,1.0,17280.5749,Import
594,Comp_00594,Silver,Wire,Wearable,8.83,Import,Germany,26,1326.85,31.88,3.77,18,0.96,14103.240929613503,Import
595,Comp_00595,Silver,Coil,Automotive,4.59,Local,India,2,1111.16,70.72,0.0,18,1.0,6401.2984559999995,Local
595,Comp_00595,Silver,Coil,Automotive,4.59,Import,USA,23,1082.82,23.62,0.23,18,1.1,6607.131892629838,Local
596,Comp_00596,Copper,Wire,Automotive,5.55,Local,India,10,1561.12,56.98,0.0,18,1.0,10596.936899999999,Local
596,Comp_00596,Copper,Wire,Automotive,5.55,Import,Japan,20,1345.13,15.84,6.55,18,1.13,10731.376701007948,Local
597,Comp_00597,Aluminum,Coil,Wearable,7.66,Local,India,7,1073.47,42.91,0.0,18,1.0,10090.735544000001,Import
597,Comp_00597,Aluminum,Coil,Wearable,7.66,Import,USA,34,928.78,43.14,2.97,18,1.05,9498.19994941776,Import
598,Comp_00598,Silver,Sheet,Wearable,5.45,Local,India,13,1472.85,53.73,0.0,18,1.0,9817.435979999998,Import
598,Comp_00598,Silver,Sheet,Wearable,5.45,Import,Japan,27,936.08,27.28,5.6,18,1.03,6738.5780402688,Import
599,Comp_00599,Copper,Foil,Toys,9.48,Local,India,8,948.51,76.51,0.0,18,1.0,11466.283727999999,Import
599,Comp_00599,Copper,Foil,Toys,9.48,Import,USA,11,690.45,30.35,6.05,18,1.11,9491.585719593602,Import
600,Comp_00600,Aluminum,Coil,Industrial,9.0,Local,India,3,1527.38,94.86,0.0,18,1.0,17228.1888,Import
600,Comp_00600,Aluminum,Coil,Industrial,9.0,Import,Japan,27,1245.53,19.9,2.56,18,0.99,13645.072569110403,Import
601,Comp_00601,Tin,Coil,Toys,1.58,Local,India,2,945.91,98.35,0.0,18,1.0,1946.918344,Import
601,Comp_00601,Tin,Coil,Toys,1.58,Import,South Korea,11,838.21,32.09,3.1,18,1.11,1856.9051548812,Import
602,Comp_00602,Nickel,Coil,Consumer,7.47,Local,India,2,1006.39,50.43,0.0,18,1.0,9315.445571999999,Import
602,Comp_00602,Nickel,Coil,Consumer,7.47,Import,South Korea,20,929.08,53.67,0.51,18,0.98,8532.5926026537,Import
603,Comp_00603,Silver,Wire,Toys,0.53,Local,India,12,1082.72,110.06,0.0,18,1.0,745.964612,Local
603,Comp_00603,Silver,Wire,Toys,0.53,Import,Germany,14,1117.59,25.47,4.24,18,1.03,767.535606306528,Local
604,Comp_00604,Nickel,Foil,Wearable,2.16,Local,India,13,1459.26,104.24,0.0,18,1.0,3985.0488,Local
604,Comp_00604,Nickel,Foil,Wearable,2.16,Import,South Korea,19,1369.54,50.16,5.93,18,1.08,4139.759091219839,Local
605,Comp_00605,Tin,Sheet,Toys,3.11,Local,India,12,917.4,40.31,0.0,18,1.0,3514.6041579999996,Import
605,Comp_00605,Tin,Sheet,Toys,3.11,Import,USA,26,689.32,32.97,6.39,18,1.0,2820.0370059038005,Import
606,Comp_00606,Nickel,Wire,Industrial,1.08,Local,India,13,1062.46,96.71,0.0,18,1.0,1477.246248,Import
606,Comp_00606,Nickel,Wire,Industrial,1.08,Import,South Korea,15,706.78,10.63,0.71,18,1.04,957.5889459327362,Import
607,Comp_00607,Copper,Coil,Industrial,8.9,Local,India,11,1422.01,42.81,0.0,18,1.0,15383.539639999999,Local
607,Comp_00607,Copper,Coil,Industrial,8.9,Import,Japan,38,1412.47,10.86,7.69,18,1.11,17868.001198085938,Local
608,Comp_00608,Nickel,Sheet,Wearable,9.34,Local,India,5,1141.22,52.88,0.0,18,1.0,13160.41492,Local
608,Comp_00608,Nickel,Sheet,Wearable,9.34,Import,China,38,1089.18,18.89,1.9,18,1.14,14186.495210839441,Local
609,Comp_00609,Tin,Coil,Automotive,5.74,Local,India,2,1503.29,78.17,0.0,18,1.0,10711.544872,Local
609,Comp_00609,Tin,Coil,Automotive,5.74,Import,China,24,1565.08,31.69,7.94,18,1.03,12024.192008289048,Local
610,Comp_00610,Tin,Sheet,Automotive,5.91,Local,India,12,1021.95,117.03,0.0,18,1.0,7943.018724,Import
610,Comp_00610,Tin,Sheet,Automotive,5.91,Import,USA,18,1040.79,38.62,2.29,18,1.01,7776.970969154081,Import
611,Comp_00611,Nickel,Sheet,Industrial,2.92,Local,India,5,1454.99,112.46,0.0,18,1.0,5400.805719999999,Import
611,Comp_00611,Nickel,Sheet,Industrial,2.92,Import,Japan,35,1041.98,54.06,2.3,18,1.05,4056.5440426896,Import
612,Comp_00612,Nickel,Wire,Wearable,2.94,Local,India,3,1415.76,76.27,0.0,18,1.0,5176.150476,Import
612,Comp_00612,Nickel,Wire,Wearable,2.94,Import,Japan,10,1265.79,16.91,3.86,18,1.05,4852.7961653052,Import
613,Comp_00613,Nickel,Foil,Consumer,8.76,Local,India,2,1557.1,104.41,0.0,18,1.0,17174.696568,Import
613,Comp_00613,Nickel,Foil,Consumer,8.76,Import,South Korea,31,1362.89,51.29,1.0,18,0.97,14321.348478772801,Import
614,Comp_00614,Copper,Wire,Industrial,1.07,Local,India,12,1268.77,44.57,0.0,18,1.0,1658.2230839999997,Local
614,Comp_00614,Copper,Wire,Industrial,1.07,Import,China,38,1159.57,28.26,3.47,18,1.11,1722.4931462836862,Local
615,Comp_00615,Tin,Wire,Industrial,5.69,Local,India,2,1025.76,47.98,0.0,18,1.0,7209.305108,Import
615,Comp_00615,Tin,Wire,Industrial,5.69,Import,Germany,11,957.3,50.38,1.05,18,1.0,6836.805589088,Import
616,Comp_00616,Copper,Coil,Automotive,8.11,Local,India,11,1460.11,114.57,0.0,18,1.0,15069.372663999997,Local
616,Comp_00616,Copper,Coil,Automotive,8.11,Import,Japan,11,1581.13,20.76,0.48,18,1.05,16173.517293386878,Local
617,Comp_00617,Copper,Foil,Toys,0.98,Local,India,6,1258.07,113.48,0.0,18,1.0,1586.0604199999998,Import
617,Comp_00617,Copper,Foil,Toys,0.98,Import,Japan,36,853.3,28.33,5.36,18,1.01,1084.9046699507521,Import
618,Comp_00618,Silver,Sheet,Automotive,7.22,Local,India,4,1421.67,81.16,0.0,18,1.0,12803.510467999999,Import
618,Comp_00618,Silver,Sheet,Automotive,7.22,Import,Germany,38,1448.29,25.49,4.79,18,0.96,12631.151288270594,Import
619,Comp_00619,Copper,Coil,Industrial,6.06,Local,India,10,975.07,80.65,0.0,18,1.0,7549.242576,Local
619,Comp_00619,Copper,Coil,Industrial,6.06,Import,Germany,35,1028.5,41.69,1.81,18,1.12,8726.176241665344,Local
620,Comp_00620,Tin,Foil,Consumer,3.1,Local,India,10,1174.99,54.37,0.0,18,1.0,4496.998879999999,Local
620,Comp_00620,Tin,Foil,Consumer,3.1,Import,Germany,22,1267.8,35.15,5.86,18,1.02,5146.3996964292,Local
621,Comp_00621,Aluminum,Foil,Toys,1.89,Local,India,6,1239.94,96.33,0.0,18,1.0,2980.1493539999997,Local
621,Comp_00621,Aluminum,Foil,Toys,1.89,Import,USA,32,1219.63,20.29,4.29,18,1.12,3229.9676070520322,Local
622,Comp_00622,Nickel,Foil,Automotive,1.58,Local,India,4,1256.99,76.85,0.0,18,1.0,2486.811296,Import
622,Comp_00622,Nickel,Foil,Automotive,1.58,Import,Germany,23,1054.02,51.74,3.93,18,1.13,2421.1368660440953,Import
623,Comp_00623,Tin,Sheet,Toys,4.28,Local,India,13,1060.8,55.97,0.0,18,1.0,5640.135208,Import
623,Comp_00623,Tin,Sheet,Toys,4.28,Import,China,21,970.03,48.14,0.42,18,1.0,5163.7628642255995,Import
624,Comp_00624,Aluminum,Foil,Industrial,0.79,Local,India,6,940.75,114.16,0.0,18,1.0,983.3871020000001,Import
624,Comp_00624,Aluminum,Foil,Industrial,0.79,Import,Japan,17,701.74,18.64,5.38,18,1.06,750.1270126826081,Import
625,Comp_00625,Aluminum,Foil,Consumer,5.7,Local,India,10,1330.89,43.16,0.0,18,1.0,9241.8603,Import
625,Comp_00625,Aluminum,Foil,Consumer,5.7,Import,South Korea,25,1052.89,24.09,5.11,18,1.01,7690.063238210279,Import
626,Comp_00626,Nickel,Sheet,Wearable,0.63,Local,India,13,1211.98,43.95,0.0,18,1.0,933.658362,Local
626,Comp_00626,Nickel,Sheet,Wearable,0.63,Import,South Korea,31,1191.56,34.9,2.45,18,1.07,999.47442527226,Local
627,Comp_00627,Nickel,Coil,Automotive,7.66,Local,India,12,995.55,58.29,0.0,18,1.0,9525.448992,Local
627,Comp_00627,Nickel,Coil,Automotive,7.66,Import,USA,26,1081.85,49.53,3.79,18,1.04,11038.450778074302,Local
628,Comp_00628,Silver,Wire,Consumer,3.66,Local,India,12,1278.54,94.18,0.0,18,1.0,5928.503136,Import
628,Comp_00628,Silver,Wire,Consumer,3.66,Import,Japan,39,1092.48,25.95,7.63,18,1.08,5614.731543703537,Import
629,Comp_00629,Copper,Foil,Consumer,0.85,Local,India,10,1303.94,91.41,0.0,18,1.0,1399.5360500000002,Import
629,Comp_00629,Copper,Foil,Consumer,0.85,Import,China,39,1138.74,31.8,6.62,18,1.1,1376.9512209683999,Import
630,Comp_00630,Aluminum,Sheet,Consumer,7.24,Local,India,10,1146.88,66.06,0.0,18,1.0,10362.389008,Import
630,Comp_00630,Aluminum,Sheet,Consumer,7.24,Import,South Korea,34,862.0,31.47,6.44,18,1.02,8287.157368757953,Import
631,Comp_00631,Nickel,Foil,Automotive,2.48,Local,India,3,958.37,114.28,0.0,18,1.0,3139.00296,Import
631,Comp_00631,Nickel,Foil,Automotive,2.48,Import,USA,19,768.85,32.78,2.76,18,1.07,2579.3811586650245,Import
632,Comp_00632,Copper,Coil,Wearable,8.33,Local,India,14,1436.74,68.05,0.0,18,1.0,14791.182826,Import
632,Comp_00632,Copper,Coil,Wearable,8.33,Import,USA,32,1110.68,51.79,1.93,18,0.99,11530.442684502126,Import
633,Comp_00633,Copper,Sheet,Automotive,2.87,Local,India,6,1034.06,80.34,0.0,18,1.0,3774.027039999999,Import
633,Comp_00633,Copper,Sheet,Automotive,2.87,Import,Japan,36,639.27,55.13,2.85,18,1.1,2660.5449295040003,Import
634,Comp_00634,Copper,Sheet,Wearable,7.95,Local,India,12,1322.66,79.47,0.0,18,1.0,13153.38153,Local
634,Comp_00634,Copper,Sheet,Wearable,7.95,Import,Germany,33,1278.15,40.84,1.22,18,1.08,13526.35331902344,Local
635,Comp_00635,Nickel,Wire,Automotive,4.6,Local,India,13,1504.4,113.36,0.0,18,1.0,8781.201279999997,Import
635,Comp_00635,Nickel,Wire,Automotive,4.6,Import,China,34,1018.24,53.15,6.27,18,1.03,6365.5411908385195,Import
636,Comp_00636,Tin,Sheet,Automotive,6.91,Local,India,2,1449.5,103.62,0.0,18,1.0,12663.829855999998,Import
636,Comp_00636,Tin,Sheet,Automotive,6.91,Import,China,14,1222.71,53.91,2.42,18,1.04,11087.657689238209,Import
637,Comp_00637,Tin,Wire,Automotive,4.61,Local,India,10,1289.14,72.32,0.0,18,1.0,7406.070108,Local
637,Comp_00637,Tin,Wire,Automotive,4.61,Import,USA,21,1381.51,36.01,3.49,18,1.08,8618.551285136831,Local
638,Comp_00638,Tin,Sheet,Wearable,9.25,Local,India,8,1265.22,41.07,0.0,18,1.0,14258.155349999997,Import
638,Comp_00638,Tin,Sheet,Wearable,9.25,Import,China,19,1153.36,13.72,6.44,18,0.96,13016.687113036798,Import
639,Comp_00639,Copper,Sheet,Automotive,0.19,Local,India,14,1080.47,72.55,0.0,18,1.0,258.507084,Import
639,Comp_00639,Copper,Sheet,Automotive,0.19,Import,Germany,33,909.86,42.41,4.72,18,1.05,234.75488786903998,Import
640,Comp_00640,Copper,Coil,Consumer,4.87,Local,India,13,1429.2,76.19,0.0,18,1.0,8650.874174,Import
640,Comp_00640,Copper,Coil,Consumer,4.87,Import,China,38,1078.76,26.01,0.35,18,1.0,6370.891631487,Import
641,Comp_00641,Nickel,Foil,Consumer,9.96,Local,India,8,1033.85,65.02,0.0,18,1.0,12914.799335999998,Import
641,Comp_00641,Nickel,Foil,Consumer,9.96,Import,South Korea,25,634.88,22.24,7.76,18,1.09,9071.312156826623,Import
642,Comp_00642,Aluminum,Sheet,Wearable,1.99,Local,India,5,1261.98,112.65,0.0,18,1.0,3227.906166,Import
642,Comp_00642,Aluminum,Sheet,Wearable,1.99,Import,South Korea,38,963.45,10.54,4.58,18,1.13,2702.817129539772,Import
643,Comp_00643,Nickel,Sheet,Wearable,4.16,Local,India,2,1237.4,45.64,0.0,18,1.0,6298.1867520000005,Import
643,Comp_00643,Nickel,Sheet,Wearable,4.16,Import,Germany,27,1038.61,18.62,2.26,18,1.04,5519.2992775464945,Import
